CLUES,clave_mun,Año,Clave Estado,Institución,Tipología,¿Cuenta con expediente clínico electrónico?,Total personal médico en formación,Total médicos generales especialistas y odonólogos,Total enfermeras en contacto con el paciente,TOTAL CAMAS AREA HOSPITALIZACIÓN,Quirófanos,egresos,dias,POBTOT,P60,PURB,n,X,ingreso,ing_pc,NIVEL ATENCION,imss,issste,third,a13,a14,a15,a16,a17,a18,a19,a20,a21,Q1,Q4,Q2,Q3,centro,norte,occidente,sur,covid,logpob,loginc,exp_elect,doctors_tot,pct_form
CCIMS000045,4003,2016,4,IMSS,HGZ,0,16,89,132,54,2,4262,16120,237745,0.08403120990977728,0.8804811878272939,10,25,1104248899,4644.677696691833,SEGUNDO NIVEL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.378953949692276,8.44347726169131,0,105,0.1523809523809524
CCIMS000045,4003,2013,4,IMSS,HGZ,1,15,78,185,54,3,5373,20134,229420,0.0745401447127539,0.8802109667858077,10,25,1104248899,4813.219854415483,SEGUNDO NIVEL,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.343309663835258,8.479121547548328,1,93,0.16129032258064516
CCIMS000045,4003,2020,4,IMSS,HGZ,1,20,87,179,58,3,4209,13409,248845,0.09569812533906648,0.8808133577126324,10,25,1104248899,4437.496831360887,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,12.42458549165969,8.397845719723898,1,107,0.18691588785046728
CCIMS000045,4003,2015,4,IMSS,HGZ,1,15,93,191,54,2,5803,15400,234970,0.08094224794654636,0.8803932416904285,10,25,1104248899,4699.5314252883345,SEGUNDO NIVEL,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.367213125402651,8.455218085980936,1,108,0.1388888888888889
CCIMS000045,4003,2019,4,IMSS,HGZ,1,19,96,187,58,3,5705,15606,246070,0.0928800747754704,0.8807331247206079,10,25,1104248899,4487.539720404763,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12.413371327282546,8.40905988410104,1,115,0.16521739130434782
CCIMS000045,4003,2018,4,IMSS,HGZ,1,19,79,189,58,3,5669,16838,243295,0.08999773936990074,0.8806510614685875,10,25,1104248899,4538.724178466471,SEGUNDO NIVEL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12.402029977800066,8.42040123358352,1,98,0.19387755102040816
CCIMS000045,4003,2014,4,IMSS,HGZ,1,15,78,185,54,3,6613,20561,232195,0.07777945261525873,0.8803031934365512,10,25,1104248899,4755.69628544973,SEGUNDO NIVEL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.355332814853018,8.467098396530568,1,93,0.16129032258064516
CCIMS000045,4003,2017,4,IMSS,HGZ,1,19,87,191,55,3,5811,16314,240520,0.0870488940628638,0.8805671046066855,10,25,1104248899,4591.08971811076,SEGUNDO NIVEL,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.390558525153505,8.431872686230083,1,106,0.1792452830188679
CCIST000021,4002,2014,4,ISSSTE,CH,0,9,93,138,38,2,2600,10192,273035,0.1072206859926383,0.9059058362481,10,24,1078420253,3949.7509586683022,SEGUNDO NIVEL,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.517355271077728,8.281407807469126,0,102,0.08823529411764706
CCIST000021,4002,2019,4,ISSSTE,CH,0,0,91,158,38,2,2184,13037,290570,0.12382558419657914,0.9092094848057268,10,24,1078420253,3711.395715318168,SEGUNDO NIVEL,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12.579599790102398,8.219163288444456,0,91,0
CCIST000021,4002,2013,4,ISSSTE,CH,1,0,88,136,38,2,2714,10032,269528,0.10364043809919564,0.9051935234929208,10,24,1078420253,4001.143677094773,SEGUNDO NIVEL,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.504427560038259,8.294335518508595,1,88,0
CCIST000021,4002,2012,4,ISSSTE,CH,1,0,81,141,38,2,2789,10327,266021,0.09996579217430204,0.904462429657809,10,24,1078420253,4053.891433383079,SEGUNDO NIVEL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.491330532016077,8.307432546530777,1,81,0
CCIST000021,4002,2020,4,ISSSTE,CH,0,0,92,177,38,2,1248,9342,294077,0.1269089388153443,0.9098229375299668,10,24,1078420253,3667.135658347984,SEGUNDO NIVEL,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,12.591596916791659,8.207166161755195,0,92,0
CCIST000021,4002,2016,4,ISSSTE,CH,0,10,93,142,43,2,2346,2346,280049,0.11411217322682816,0.9072769408210706,10,24,1078420253,3850.8270088448808,SEGUNDO NIVEL,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.542719866840672,8.256043211706181,0,103,0.0970873786407767
CCIST000021,4002,2017,4,ISSSTE,CH,0,10,100,180,38,2,2190,10438,283556,0.11743006672403336,0.9079370565249898,10,24,1078420253,3803.2002602660496,SEGUNDO NIVEL,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.55516491350749,8.243598165039364,0,110,0.09090909090909091
CCIST000021,4002,2018,4,ISSSTE,CH,0,1,106,182,38,2,2238,11080,287063,0.12066689193661322,0.908581043185642,10,24,1078420253,3756.73720751194,SEGUNDO NIVEL,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12.567456982847604,8.23130609569925,0,107,0.009345794392523364
CCIST000021,4002,2021,4,ISSSTE,CH,0,0,90,175,38,2,1675,8840,297584,0.12991961933437282,0.9104219312866284,10,24,1078420253,3623.9188027582127,SEGUNDO NIVEL,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,12.603451817054909,8.195311261491945,0,90,0
CCIST000021,4002,2015,4,ISSSTE,CH,0,9,87,142,38,2,2359,9440,276542,0.11071012721394942,0.9066000824467892,10,24,1078420253,3899.661725886122,SEGUNDO NIVEL,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.530117987143258,8.268645091403595,0,96,0.09375
CCIST000033,4003,2017,4,ISSSTE,CH,1,0,37,38,10,1,748,2439,240520,0.0870488940628638,0.8805671046066855,10,25,1104248899,4591.08971811076,SEGUNDO NIVEL,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,12.390558525153505,8.431872686230083,1,37,0
CCIST000033,4003,2018,4,ISSSTE,CH,1,1,38,35,10,1,714,2431,243295,0.08999773936990074,0.8806510614685875,10,25,1104248899,4538.724178466471,SEGUNDO NIVEL,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,12.402029977800066,8.42040123358352,1,39,0.02564102564102564
CCIST000033,4003,2014,4,ISSSTE,CH,1,0,32,39,10,1,687,1967,232195,0.07777945261525873,0.8803031934365512,10,25,1104248899,4755.69628544973,SEGUNDO NIVEL,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12.355332814853018,8.467098396530568,1,32,0
CCIST000033,4003,2019,4,ISSSTE,CH,1,0,33,34,10,1,771,2984,246070,0.0928800747754704,0.8807331247206079,10,25,1104248899,4487.539720404763,SEGUNDO NIVEL,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12.413371327282546,8.40905988410104,1,33,0
CCIST000033,4003,2012,4,ISSSTE,CH,1,0,31,39,10,1,756,2223,226645,0.07122151382117409,0.8801164817225176,10,25,1104248899,4872.152039533191,SEGUNDO NIVEL,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12.331140195680039,8.491291015703547,1,31,0
CCIST000033,4003,2021,4,ISSSTE,CH,1,0,32,26,10,1,468,2294,251620,0.0984540179635959,0.8808918209999205,10,25,1104248899,4388.557741832923,SEGUNDO NIVEL,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,12.435675291905122,8.386755919478466,1,32,0
CCIST000033,4003,2020,4,ISSSTE,CH,1,0,32,28,10,1,450,2046,248845,0.09569812533906648,0.8808133577126324,10,25,1104248899,4437.496831360887,SEGUNDO NIVEL,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,12.42458549165969,8.397845719723898,1,32,0
CCIST000033,4003,2015,4,ISSSTE,CH,1,0,33,39,10,1,671,2054,234970,0.08094224794654636,0.8803932416904285,10,25,1104248899,4699.5314252883345,SEGUNDO NIVEL,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12.367213125402651,8.455218085980936,1,33,0
CCIST000033,4003,2013,4,ISSSTE,CH,1,0,31,37,10,1,691,1967,229420,0.0745401447127539,0.8802109667858077,10,25,1104248899,4813.219854415483,SEGUNDO NIVEL,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12.343309663835258,8.479121547548328,1,31,0
CCIST000033,4003,2016,4,ISSSTE,CH,1,0,34,39,12,1,733,733,237745,0.08403120990977728,0.8804811878272939,10,25,1104248899,4644.677696691833,SEGUNDO NIVEL,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12.378953949692276,8.44347726169131,1,34,0
CCSSA000100,4002,2013,4,SSA,O,0,0,76,125,44,2,2307,6675,269528,0.10364043809919564,0.9051935234929208,10,24,1078420253,4001.143677094773,TERCER NIVEL,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.504427560038259,8.294335518508595,0,76,0
CCSSA000100,4002,2020,4,SSA,O,0,0,51,107,47,3,563,2889,294077,0.1269089388153443,0.9098229375299668,10,24,1078420253,3667.135658347984,TERCER NIVEL,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,12.591596916791659,8.207166161755195,0,51,0
CCSSA000100,4002,2015,4,SSA,O,0,0,66,102,46,2,756,2712,276542,0.11071012721394942,0.9066000824467892,10,24,1078420253,3899.661725886122,TERCER NIVEL,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.530117987143258,8.268645091403595,0,66,0
CCSSA000100,4002,2021,4,SSA,O,0,0,51,107,47,3,672,4342,297584,0.12991961933437282,0.9104219312866284,10,24,1078420253,3623.9188027582127,TERCER NIVEL,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,12.603451817054909,8.195311261491945,0,51,0
CCSSA000100,4002,2016,4,SSA,O,0,18,51,101,45,2,600,1939,280049,0.11411217322682816,0.9072769408210706,10,24,1078420253,3850.8270088448808,TERCER NIVEL,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.542719866840672,8.256043211706181,0,69,0.2608695652173913
CCSSA000100,4002,2019,4,SSA,O,0,0,51,107,47,3,794,2282,290570,0.12382558419657914,0.9092094848057268,10,24,1078420253,3711.395715318168,TERCER NIVEL,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12.579599790102398,8.219163288444456,0,51,0
CCSSA000100,4002,2014,4,SSA,O,0,0,76,125,44,2,1239,4370,273035,0.1072206859926383,0.9059058362481,10,24,1078420253,3949.7509586683022,TERCER NIVEL,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.517355271077728,8.281407807469126,0,76,0
CCSSA000100,4002,2018,4,SSA,O,0,18,51,101,45,2,924,3323,287063,0.12066689193661322,0.908581043185642,10,24,1078420253,3756.73720751194,TERCER NIVEL,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12.567456982847604,8.23130609569925,0,69,0.2608695652173913
CCSSA000100,4002,2012,4,SSA,O,0,0,76,125,44,2,2331,6106,266021,0.09996579217430204,0.904462429657809,10,24,1078420253,4053.891433383079,TERCER NIVEL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.491330532016077,8.307432546530777,0,76,0
CCSSA000100,4002,2017,4,SSA,O,0,18,51,101,45,2,515,1902,283556,0.11743006672403336,0.9079370565249898,10,24,1078420253,3803.2002602660496,TERCER NIVEL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.55516491350749,8.243598165039364,0,69,0.2608695652173913
CCSSA000363,4003,2020,4,SSA,M,0,28,72,130,61,2,3041,12698,248845,0.09569812533906648,0.8808133577126324,10,25,1104248899,4437.496831360887,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,12.42458549165969,8.397845719723898,0,100,0.28
CCSSA000363,4003,2016,4,SSA,M,0,12,58,124,47,2,5764,17816,237745,0.08403120990977728,0.8804811878272939,10,25,1104248899,4644.677696691833,SEGUNDO NIVEL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.378953949692276,8.44347726169131,0,70,0.17142857142857143
CCSSA000363,4003,2019,4,SSA,M,0,28,72,130,56,2,4578,16305,246070,0.0928800747754704,0.8807331247206079,10,25,1104248899,4487.539720404763,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12.413371327282546,8.40905988410104,0,100,0.28
CCSSA000363,4003,2012,4,SSA,M,0,12,58,124,45,2,5852,17909,226645,0.07122151382117409,0.8801164817225176,10,25,1104248899,4872.152039533191,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.331140195680039,8.491291015703547,0,70,0.17142857142857143
CCSSA000363,4003,2014,4,SSA,M,0,12,58,124,47,2,5870,17952,232195,0.07777945261525873,0.8803031934365512,10,25,1104248899,4755.69628544973,SEGUNDO NIVEL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.355332814853018,8.467098396530568,0,70,0.17142857142857143
CCSSA000363,4003,2013,4,SSA,M,0,12,58,124,47,2,5707,18438,229420,0.0745401447127539,0.8802109667858077,10,25,1104248899,4813.219854415483,SEGUNDO NIVEL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.343309663835258,8.479121547548328,0,70,0.17142857142857143
CCSSA000363,4003,2021,4,SSA,M,0,28,72,130,61,2,3265,12710,251620,0.0984540179635959,0.8808918209999205,10,25,1104248899,4388.557741832923,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,12.435675291905122,8.386755919478466,0,100,0.28
CCSSA000363,4003,2017,4,SSA,M,0,12,58,124,47,2,5380,17587,240520,0.0870488940628638,0.8805671046066855,10,25,1104248899,4591.08971811076,SEGUNDO NIVEL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.390558525153505,8.431872686230083,0,70,0.17142857142857143
CCSSA000363,4003,2015,4,SSA,M,0,12,58,124,47,2,5993,18526,234970,0.08094224794654636,0.8803932416904285,10,25,1104248899,4699.5314252883345,SEGUNDO NIVEL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.367213125402651,8.455218085980936,0,70,0.17142857142857143
CCSSA000363,4003,2018,4,SSA,M,0,12,58,124,47,2,4804,17018,243295,0.08999773936990074,0.8806510614685875,10,25,1104248899,4538.724178466471,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12.402029977800066,8.42040123358352,0,70,0.17142857142857143
CCSSA000544,4004,2021,4,SSA,N,0,1,32,21,13,1,1083,2044,77685,0.10908154727424856,0.6235952886657656,10,26,413386921,5321.32227585763,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,11.260417467526102,8.579477099546269,0,33,0.030303030303030304
CCSSA000544,4004,2013,4,SSA,M,0,0,32,48,13,1,1605,2983,81565,0.09202476552442836,0.6333598970146509,10,26,413386921,5068.190044749586,SEGUNDO NIVEL,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11.309155527370404,8.530739039701968,0,32,0
CCSSA000544,4004,2017,4,SSA,M,0,0,25,46,13,1,1481,2816,79625,0.10034536891679748,0.6285965463108321,10,26,413386921,5191.672477237049,SEGUNDO NIVEL,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,11.285083392874464,8.554811174197907,0,25,0
CCSSA000544,4004,2012,4,SSA,M,0,0,32,48,12,1,1792,3493,82050,0.09000609384521634,0.6345155393053017,10,26,413386921,5038.23182205972,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11.315084096518238,8.524810470554135,0,32,0
CCSSA000544,4004,2019,4,SSA,N,0,8,28,52,13,1,1413,3406,78655,0.10465958934587756,0.6261267560867078,10,26,413386921,5255.697934015638,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,11.272826479256604,8.567068087815766,0,36,0.2222222222222222
CCSSA000544,4004,2014,4,SSA,M,0,1,28,52,13,1,1465,2855,81080,0.09406758756783425,0.6321904292057228,10,26,413386921,5098.506672422299,SEGUNDO NIVEL,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11.303191600565937,8.536702966506434,0,29,0.034482758620689655
CCSSA000544,4004,2015,4,SSA,M,0,1,28,52,13,1,1626,3108,80595,0.09613499596749178,0.6310068862832682,10,26,413386921,5129.188175445127,SEGUNDO NIVEL,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11.297191891831032,8.542702675241339,0,29,0.034482758620689655
CCSSA000544,4004,2020,4,SSA,N,0,8,28,52,13,1,942,1814,78170,0.1068568504541384,0.6248688755276961,10,26,413386921,5288.306524242036,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,11.266641221214377,8.573253345857994,0,36,0.2222222222222222
CCSSA000544,4004,2016,4,SSA,M,0,0,25,46,13,1,1525,3091,80110,0.0982274372737486,0.6298090126076644,10,26,413386921,5160.241180876295,SEGUNDO NIVEL,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11.291155969209163,8.548738597863208,0,25,0
CCSSA000544,4004,2018,4,SSA,M,0,4,30,54,13,1,1564,3751,79140,0.1024892595400556,0.6273692191053829,10,26,413386921,5223.489019459186,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,11.278973714939415,8.560920852132956,0,34,0.11764705882352941
CCSSA001220,4011,2014,4,SSA,M,0,3,17,56,32,2,1314,2389,43481,0.08951036084726663,0.23769002552839172,10,33,97110298,2233.396150042547,SEGUNDO NIVEL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.680079340050709,7.711278643200117,0,20,0.15
CCSSA001220,4011,2012,4,SSA,M,0,3,17,56,30,1,1414,2962,42337,0.08474856508491391,0.23792427427545643,10,33,97110298,2293.7453763847225,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.653416687195056,7.7379412960557685,0,20,0.15
CCSSA001220,4011,2015,4,SSA,M,0,3,17,56,32,2,1505,2982,44053,0.09179851542460218,0.2375774635098631,10,33,97110298,2204.396930969514,SEGUNDO NIVEL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.693148733472112,7.698209249778713,0,20,0.15
CCSSA001220,4011,2013,4,SSA,M,0,3,17,56,32,2,1375,2790,42909,0.087161201612715275,0.23780558857116224,10,33,97110298,2263.16851942483,SEGUNDO NIVEL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.66683687312301,7.7245211101278155,0,20,0.15
CCSSA001220,4011,2018,4,SSA,M,0,0,19,58,32,2,1155,2601,45769,0.09831982346129477,0.2372566584369333,10,33,97110298,2121.748301251939,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10.731362285036713,7.659995698214113,0,19,0
CCSSA001220,4011,2021,4,SSA,N,0,0,16,58,32,1,556,991,47485,0.10436980098978624,0.2369590396967463,10,33,97110298,2045.073138885964,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,10.768169150677053,7.6231888325737716,0,16,0
CCSSA001220,4011,2020,4,SSA,N,0,0,16,58,32,1,521,1256,46913,0.1024023191865794,0.23705582674312023,10,33,97110298,2070.0082706286103,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,10.756050101526633,7.6353078817241915,0,16,0
CCSSA001220,4011,2017,4,SSA,M,0,0,19,58,32,2,1446,2991,45197,0.09620107529260792,0.2373608867845211,10,33,97110298,2148.600526583623,SEGUNDO NIVEL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,10.718785991936208,7.672571991314616,0,19,0
CCSSA001220,4011,2016,4,SSA,M,0,0,19,58,32,2,1695,3494,44625,0.0940280112044818,0.23746778711484595,10,33,97110298,2176.141131652661,SEGUNDO NIVEL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.70604951908194,7.685308464168885,0,19,0
CCSSA001220,4011,2019,4,SSA,M,0,2,17,37,32,1,911,1774,46341,0.10038626702056494,0.23715500312897864,10,33,97110298,2095.5589650633347,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,10.743782377382361,7.647575605868464,0,19,0.10526315789473684
CCSSA017403,4001,2018,4,SSA,N,0,1,29,43,14,1,1316,2811,57964,0.1220240149058036,0.7722206887033332,10,23,117292841,2023.5463563591195,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,10.967577407165814,7.612606873052337,0,30,0.03333333333333333
CCSSA017403,4001,2017,4,SSA,N,0,1,33,41,12,1,1435,2939,57330,0.12012907727193442,0.7736961451247165,10,23,117292841,2045.9243153671723,SEGUNDO NIVEL,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,10.956579325902428,7.623604954315723,0,34,0.029411764705882353
CCSSA017403,4001,2013,4,SSA,N,0,5,26,56,24,1,967,2206,54794,0.112110815052743,0.7799394094243896,10,23,117292841,2140.614684089499,SEGUNDO NIVEL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.911335977890648,7.668848302327503,0,31,0.16129032258064516
CCSSA017403,4001,2014,4,SSA,N,0,0,31,39,16,1,805,1893,55428,0.1141841668470809,0.7783250342787039,10,23,117292841,2116.129771956412,SEGUNDO NIVEL,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10.922840160218605,7.657344119999546,0,31,0
CCSSA017403,4001,2015,4,SSA,N,0,1,33,41,12,1,1120,2539,56062,0.11621062395205307,0.7767471727730013,10,23,117292841,2092.198655060469,SEGUNDO NIVEL,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10.934213500143766,7.645970780074385,0,34,0.029411764705882353
CCSSA017403,4001,2021,4,SSA,N,0,8,29,43,19,1,767,1479,59866,0.1274680118932282,0.7679818260782414,10,23,117292841,1959.256355861424,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,10.99986401026266,7.58032026995549,0,37,0.21621621621621623
CCSSA017403,4001,2016,4,SSA,N,0,1,33,41,12,1,1149,2454,56696,0.1181917595597573,0.7752045999717793,10,23,117292841,2068.8027550444476,SEGUNDO NIVEL,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10.945458940490091,7.6347253397280594,0,34,0.029411764705882353
CCSSA017403,4001,2019,4,SSA,N,0,8,29,43,19,1,1297,2858,58598,0.12387794805283456,0.7707771596300215,10,23,117292841,2001.6526331956725,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,10.97845584528984,7.601728434928312,0,37,0.21621621621621623
CCSSA017403,4001,2012,4,SSA,N,0,5,26,56,14,1,925,2066,54160,0.10998892171344166,0.7815915805022157,10,23,117292841,2165.672839734121,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10.899697907586157,7.680486372631995,0,31,0.16129032258064516
CCSSA017403,4001,2020,4,SSA,N,0,8,29,43,19,1,780,1636,59232,0.12569219340896812,0.7693645326850351,10,23,117292841,1980.2275965694216,SEGUNDO NIVEL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,10.989217215373223,7.590967064844928,0,37,0.21621621621621623
CCSSA017670,4002,2015,4,SSA,O,0,97,153,478,192,6,13972,61028,276542,0.11071012721394942,0.9066000824467892,10,24,1078420253,3899.661725886122,TERCER NIVEL,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12.530117987143258,8.268645091403595,0,250,0.388
CCSSA017670,4002,2014,4,SSA,O,0,74,117,379,344,6,13680,57721,273035,0.1072206859926383,0.9059058362481,10,24,1078420253,3949.7509586683022,TERCER NIVEL,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12.517355271077728,8.281407807469126,0,191,0.387434554973822
CCSSA017670,4002,2017,4,SSA,O,0,103,167,472,197,6,11484,56027,283556,0.11743006672403336,0.9079370565249898,10,24,1078420253,3803.2002602660496,TERCER NIVEL,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,12.55516491350749,8.243598165039364,0,270,0.3814814814814815
CCSSA017670,4002,2016,4,SSA,O,0,85,168,472,197,6,13244,58607,280049,0.11411217322682816,0.9072769408210706,10,24,1078420253,3850.8270088448808,TERCER NIVEL,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12.542719866840672,8.256043211706181,0,253,0.3359683794466403
CCSSA017670,4002,2012,4,SSA,O,0,74,117,379,311,9,12214,53583,266021,0.09996579217430204,0.904462429657809,10,24,1078420253,4053.891433383079,TERCER NIVEL,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12.491330532016077,8.307432546530777,0,191,0.387434554973822
CCSSA017670,4002,2013,4,SSA,O,0,74,117,379,348,7,12515,53566,269528,0.10364043809919564,0.9051935234929208,10,24,1078420253,4001.143677094773,TERCER NIVEL,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12.504427560038259,8.294335518508595,0,191,0.387434554973822
CCSSA017670,4002,2019,4,SSA,O,0,91,219,520,175,6,10397,49771,290570,0.12382558419657914,0.9092094848057268,10,24,1078420253,3711.395715318168,TERCER NIVEL,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,12.579599790102398,8.219163288444456,0,310,0.29354838709677417
CCSSA017670,4002,2020,4,SSA,O,0,91,219,520,175,6,7990,33332,294077,0.1269089388153443,0.9098229375299668,10,24,1078420253,3667.135658347984,TERCER NIVEL,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,12.591596916791659,8.207166161755195,0,310,0.29354838709677417
